#	Tamex Board	| Tamex Channel (1-16/board) | Fatima Channel
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	8	8
0	9	9
0	10	10
0	11	11
0	12	12
0	13	13
0	14	14
0	15	15
0	16	16
1	1	17
1	2	18
1	3	19
1	4	20
1	5	21
1	6	22
1	7	23
1	8	24
1	9	25
1	10	26
1	11	27
1	12	28
1	13	29
1	14	30
1	15	31
1	16	32
2	1	33
2	2	34
2	3	35
2	4	36
#FATIMA channels end here#
#####################	
2	5	37
2	6	38
2	7	39
2	8	40
2	9	41
2	10	42
2	11	43
2	12	44
2	13	45
2	14	46
2	15	47
2	16	48
##Three Tamex cards end here
################
#Non-Fatima card: S41LA, S41RA, S41LD, S41RD, TGRaw, TGDel, bPlUp, bPlDn, bPlCoin
3	1	49
3	2	50
3	3	51
3	4	52
3	5	53
3	6	54
3	7	55
3	8	56
3	9	57
3	10	58
3	11	59
3	12	60
3	13	61
3	14	62
3	15	63
3	16	64
